phylum,class,order,family,genus,stage,age,extinction,temp,change_prev,trend.st1,trend.st2,trend.st3,trend.st4,trend.st5,trend.st6,trend.st7,trend.st8,trend.st9,trend.st10,trend_genus,trend_family,trend_order
Mollusca,Gastropoda,Sorbeoconcha,Campanilidae,Diozoptyxis,76,97.2,0,33.838026777757,0.5556844193462838,0.8685566907510204,0.4397409386955418,0.3811226247150754,0.2909181851724323,0.117203824162576,0.05074390186115625,0.018249046920913715,0.024347690733055233,0.035826877067627265,0.06085621027051927,0.4397409386955418,0.4397409386955418,-0.014093038585456547
Mollusca,Gastropoda,Sorbeoconcha,Campanilidae,Diozoptyxis,75,106.75,0,28.531240573,0.8685566907510194,-0.2914252379512204,-0.0737179206626506,-0.06150032115050235,-0.23848877684663422,-0.2164410392451302,-0.17944228273025853,-0.11626338900019412,-0.06951260163482255,-0.01914339658528527,-0.007026114690745371,-0.2914252379512204,-0.2914252379512204,-0.01637215024374811
Mollusca,Gastropoda,Sorbeoconcha,Campanilidae,Diozoptyxis,74,119,0,17.8914211113,-0.29142523795121855,0.49753485134683045,0.0850607788638555,-0.3169512255586985,-0.24610596777909832,-0.1829052035264241,-0.0979890593736535,-0.04247683943135697,0.01587465145490198,0.026228380667904422,0.021437364391182545,NA,NA,-0.015031931385785144
Mollusca,Gastropoda,Sorbeoconcha,Campanilidae,Diozoptyxis,73,127.2,0,20.2811080625,0.49753485134683806,-0.20096804558846132,-0.5884608161379106,-0.3545968519522275,-0.2297364172218167,-0.1087359581337549,-0.038234723589251424,0.031331008130595396,0.041722361934109005,0.03418482929978365,-0.008024165409718927,NA,NA,-0.0143722724235424
Mollusca,Gastropoda,Euomphalina,Omphalotrochidae,Diploconula,48,266.95,1,26.73272808912,-0.20943765822777594,-0.10387863118857198,-0.48506403841571116,0.13715405650150428,0.22834570059727075,0.22802515247199695,0.2443015870324343,0.20609973076896096,0.2071202893219561,0.14693580245276683,0.08985044908765102,-0.10387863118857198,-0.009618441991984767,-0.005276855083608206
Mollusca,Gastropoda,Euomphalina,Omphalotrochidae,Diploconula,47,270.55,0,27.48670365874,-0.10387863118857164,-0.6743142454696626,0.32016825587524506,0.38510202118758935,0.3444385887857409,0.3405893920170568,0.26601206526125065,0.2505612200810823,0.163108068405595,0.08906920739290186,0.047777759314530654,NA,-0.014938920417040322,-0.007923097777308583
Mollusca,Gastropoda,Euomphalina,Omphalotrochidae,Diploconula,46,275.8,0,28.03206647248,-0.6743142454696748,1.447698438281458,1.0070285058950494,0.6916180995724801,0.5701720436389651,0.37049080885063945,0.30811820225805087,0.1699651036763871,0.07362391169199335,0.02935128957551323,-0.025494537111441323,NA,-0.02310890374812566,-0.011730620206590932
Mollusca,Gastropoda,Murchisoniina,Hormotomidae,Diplozone,30,409.2,1,26.87642593012,1.1977355172513467e-4,-0.04647830786229336,0.29917647707493866,0.15080771359241163,0.30796941510618897,0.26961669735000754,0.17630757199143932,0.26082932606292464,0.2589326545232143,0.3130757424096295,0.25280604271512913,0.26961669735000754,-0.13284146551093404,-0.13284146551093404
Mollusca,Gastropoda,Murchisoniina,Hormotomidae,Diplozone,29,415,0,26.87573124352,-0.04647830786229458,1.1109467395000008,0.22679134477305907,0.5447558786967749,0.3629209261741881,0.1682752677992056,0.29538232739644515,0.2833665427600851,0.34972774395112277,0.2633769249524623,0.1704794127497747,0.3629209261741881,-0.16747481723453067,-0.16747481723453067
Mollusca,Gastropoda,Murchisoniina,Hormotomidae,Diplozone,28,421.1,0,27.15924892148,1.1109467395000583,-1.228469209227191,0.43269993566844406,0.2063536018098671,0.015866111026226457,0.2423235673841731,0.24215350188817647,0.3318543795349175,0.232606662637237,0.13277832251854454,0.006268326209979751,0.2063536018098671,-0.20586768006433742,-0.20586768006433742
Mollusca,Gastropoda,Murchisoniina,Hormotomidae,Diplozone,27,424.3,0,23.60421935508,-1.2284692092272806,1.8718387119591613,0.49709961339993364,0.06820147708096938,0.33186493340613066,0.3058756086939839,0.4004947840453921,0.26273360199647555,0.1363856138165231,-0.008770252610777844,-0.09314698053272016,0.49709961339993364,-0.22979575197209146,-0.22979575197209146
Mollusca,Gastropoda,Murchisoniina,Hormotomidae,Diplozone,26,426.5,0,26.30685161538,1.871838711959288,-0.5525286016933465,-0.40368988945351547,0.1870844275318193,0.1997154662119778,0.34633563790683725,0.19026951133040557,0.06376094381186256,-0.08014308482262536,-0.15602541258903183,-0.23196897227886915,-0.5525286016933465,-0.28084894552843664,-0.28084894552843664
Mollusca,Gastropoda,Murchisoniina,Hormotomidae,Diplozone,25,428.95,0,21.72084677108,-0.5525286016933432,-0.30220894928999964,0.5295791906199729,0.41670253850123967,0.5602847867749137,0.26590866109526423,0.07387597048238673,-0.10202762761423682,-0.18314784330642148,-0.26271731147281624,-0.31018286479327406,NA,-0.31018286479327406,-0.31018286479327406
Mollusca,Gastropoda,Murchisoniina,Hormotomidae,Diplozone,24,431.95,0,23.37843257616,-0.302208949290008,1.4524735706053737,0.7275382772701824,0.84849373753603,0.24855672396039563,0.002622142704180002,-0.18150418606871174,-0.2507463492574909,-0.3249137791582478,-0.3631379009169208,-0.3631379009169208,NA,-0.3631379009169208,-0.3631379009169208
Mollusca,Gastropoda,Sorbeoconcha,Potamididae,Dircella,81,69.05,1,22.158076148,-0.12803490363636336,-1.661093434326752,-1.2429524569143262,-0.9564761530740497,-0.5357499406255279,-0.09391954841955397,0.24822389105099815,0.27225610739622486,0.28910855120638923,0.27808438162923643,0.22646016324629203,-1.661093434326752,0.27225610739622486,-2.2379599351268463e-4
Mollusca,Gastropoda,Sorbeoconcha,Potamididae,Dircella,80,77.85,0,23.2847833,-1.6610934343267594,0.002748640722578075,-0.20969601248837674,0.07659994428602537,0.3122840266860469,0.5168408782122417,0.44861796424687844,0.42944574803541025,0.39197805470138825,0.3145903566692203,0.26648258919432954,NA,0.44861796424687844,2.742678834199937e-4
Mollusca,Gastropoda,Sorbeoconcha,Potamididae,Dircella,79,84.95,0,35.07854668372,0.0027486407225813343,-0.3716680796192142,0.15816628327437116,0.3944344491345472,0.587095457686506,0.48550418481069757,0.4565365418271044,0.40987104799529833,0.31976331229941873,0.26471939565212976,0.22340639541700721,NA,0.48550418481069757,-0.0026963462737086045
Mollusca,Gastropoda,Sorbeoconcha,Cerithiidae,Dirocerithium,87,35.95,1,19.8905888754512,-0.8619725741798937,-0.3793710736540822,-0.6741597946427392,-0.12341930348081354,0.07062196262048817,0.10414352433598476,0.0810563889810057,-0.09526439787438391,-0.1643098547082315,-0.20716955792268615,-0.20679035576984894,-0.6741597946427392,-8.647720188877337e-4,-8.647720188877337e-4
Mollusca,Gastropoda,Sorbeoconcha,Cerithiidae,Dirocerithium,86,39.65,0,23.0798873999168,-0.37937107365408296,-0.846119881886123,0.06334654317347792,0.2607906683432579,0.2436356335837401,0.16053913047719015,-0.08566948354169784,-0.17192186880086227,-0.22234102984752915,-0.21945596672729697,-0.15957598711371215,-0.846119881886123,-4.4620661078563435e-4,-4.4620661078563435e-4
Mollusca,Gastropoda,Sorbeoconcha,Cerithiidae,Dirocerithium,85,44.55,0,24.9388056608218,-0.8461198818861234,1.0527383247369264,0.841953373314407,0.5429390709252615,0.2695240413714809,-0.1063820095984059,-0.21342162788599536,-0.26973273805416453,-0.25734548332434654,-0.17448683811831758,-0.021333516002116137,NA,-4.4964892072785396e-4,-4.4964892072785396e-4
Mollusca,Gastropoda,Sorbeoconcha,Cerithiidae,Dirocerithium,84,51.9,0,31.1577867926848,1.0527383247369293,0.5183672916749996,0.16658012401209546,1.1111368399324824e-4,-0.3914968891085761,-0.45786283064224936,-0.4801597372439352,-0.4213106116820398,-0.2750657770344826,-0.060140639470462,0.01758921713698888,NA,-0.0020520376105960963,-0.0020520376105960963
Mollusca,Gastropoda,Euomphalina,Elasmonematidae,Discordichilus,28,421.1,1,27.15924892148,1.1109467395000583,-1.228469209227191,0.43269993566844406,0.2063536018098671,0.015866111026226457,0.2423235673841731,0.24215350188817647,0.3318543795349175,0.232606662637237,0.13277832251854454,0.006268326209979751,0.015866111026226457,0.24215350188817647,-0.20586768006433742
Mollusca,Gastropoda,Euomphalina,Elasmonematidae,Discordichilus,27,424.3,0,23.60421935508,-1.2284692092272806,1.8718387119591613,0.49709961339993364,0.06820147708096938,0.33186493340613066,0.3058756086939839,0.4004947840453921,0.26273360199647555,0.1363856138165231,-0.008770252610777844,-0.09314698053272016,0.06820147708096938,0.3058756086939839,-0.22979575197209146
Mollusca,Gastropoda,Euomphalina,Elasmonematidae,Discordichilus,26,426.5,0,26.30685161538,1.871838711959288,-0.5525286016933465,-0.40368988945351547,0.1870844275318193,0.1997154662119778,0.34633563790683725,0.19026951133040557,0.06376094381186256,-0.08014308482262536,-0.15602541258903183,-0.23196897227886915,-0.40368988945351547,0.1997154662119778,-0.28084894552843664
Mollusca,Gastropoda,Euomphalina,Elasmonematidae,Discordichilus,25,428.95,0,21.72084677108,-0.5525286016933432,-0.30220894928999964,0.5295791906199729,0.41670253850123967,0.5602847867749137,0.26590866109526423,0.07387597048238673,-0.10202762761423682,-0.18314784330642148,-0.26271731147281624,-0.31018286479327406,-0.30220894928999964,0.41670253850123967,-0.31018286479327406
Mollusca,Gastropoda,Euomphalina,Elasmonematidae,Discordichilus,24,431.95,0,23.37843257616,-0.302208949290008,1.4524735706053737,0.7275382772701824,0.84849373753603,0.24855672396039563,0.002622142704180002,-0.18150418606871174,-0.2507463492574909,-0.3249137791582478,-0.3631379009169208,-0.3631379009169208,NA,0.7275382772701824,-0.3631379009169208
Mollusca,Gastropoda,Euomphalina,Elasmonematidae,Discordichilus,23,435.95,0,24.58726837332,1.4524735706054395,-0.526389903346918,0.5572288976374922,-0.16864029747997208,-0.23493304443292873,-0.3438264663682677,-0.36920709168291516,-0.42322488607779835,-0.44121238004684205,-0.44121238004684205,-0.44121238004684205,NA,-0.526389903346918,-0.44121238004684205
Mollusca,Gastropoda,Euomphalina,Euomphalidae,Discotropis,49,262.5,1,24.39875085162,-0.5244892668539343,-0.20943765822777405,-0.14368809386598588,-0.4103425301392139,0.0579241841751803,0.15096935762573577,0.16442835334469963,0.18743240211543344,0.1651939568708196,0.17377140828736154,0.12934403223902669,-0.4103425301392139,-0.003687996426513783,-0.003687996426513783
Mollusca,Gastropoda,Euomphalina,Euomphalidae,Discotropis,48,266.95,0,26.73272808912,-0.20943765822777594,-0.10387863118857198,-0.48506403841571116,0.13715405650150428,0.22834570059727075,0.22802515247199695,0.2443015870324343,0.20609973076896096,0.2071202893219561,0.14693580245276683,0.08985044908765102,-0.48506403841571116,-0.005276855083608206,-0.005276855083608206
Mollusca,Gastropoda,Euomphalina,Euomphalidae,Discotropis,47,270.55,0,27.48670365874,-0.10387863118857164,-0.6743142454696626,0.32016825587524506,0.38510202118758935,0.3444385887857409,0.3405893920170568,0.26601206526125065,0.2505612200810823,0.163108068405595,0.08906920739290186,0.047777759314530654,-0.6743142454696626,-0.007923097777308583,-0.007923097777308583
Mollusca,Gastropoda,Euomphalina,Euomphalidae,Discotropis,46,275.8,0,28.03206647248,-0.6743142454696748,1.447698438281458,1.0070285058950494,0.6916180995724801,0.5701720436389651,0.37049080885063945,0.30811820225805087,0.1699651036763871,0.07362391169199335,0.02935128957551323,-0.025494537111441323,NA,-0.011730620206590932,-0.011730620206590932
Mollusca,Gastropoda,Euomphalina,Euomphalidae,Discotropis,45,284.7,0,34.03346325716,1.4476984382814735,0.01818793410908964,-0.07235278029883795,0.08067961365182572,-0.012740606777061647,0.08351813409864026,-0.008447356275317579,-0.056225058540783586,-0.0597596413690924,-0.09454610084594778,-0.09130085206254447,NA,-0.022638401684741707,-0.022638401684741707
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,62,178.4,1,24.5500323377,0.4173892748143706,-0.0869184410072296,-0.040127084590190695,-0.10696172213036859,-0.1310874439349194,-0.11960472343122812,-0.15358576840135707,-0.17238971052713653,-0.13395013435271397,-0.12116047979498273,-0.12069319763019054,-0.007385690860245702,0.009084598156635426,-0.0018691995367363652
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,61,186.75,0,21.064831893,-0.0869184410072284,0.04584906984761785,-0.15826800228370236,-0.15385600219898005,-0.12607590838747654,-0.16542886457367056,-0.18543111649383476,-0.13769681353839394,-0.12219865117855264,-0.12156304636880136,-0.11295164752786443,-0.0026187998691607375,0.01172317477549711,-1.162050345915031e-4
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,60,195.05,0,21.78625495336,0.04584906984761951,-0.4017068603130413,-0.17756381537522756,-0.1299978858985261,-0.17545640606145768,-0.19706604620103008,-0.13885098307643587,-0.1204680387809607,-0.1198636190269308,-0.10979107427762348,-0.08066094673841,0.0022604477165251166,0.014279915272007894,0.0015325044009493328
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,59,200.3,0,21.54554733666,-0.4017068603130448,-0.12192164751460709,-0.09715771660212597,-0.16406620863739027,-0.1935741489217806,-0.12058309104551429,-0.09964542770247418,-0.10074019985900912,-0.08974499891751567,-0.05451741228839166,-0.04408927790683592,0.00880173603387075,0.017357099348638983,0.0035442664068137154
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,58,204.9,0,23.3933988941,-0.12192164751460707,-0.07445674586526337,-0.20649046965708368,-0.24500007167419935,-0.10661829165468513,-0.0743785751315857,-0.07942063181717562,-0.06457487845584008,-0.012223415024214366,-0.003532380002007976,-0.004801341426963586,0.014242189596134689,0.019804694958543208,0.004938463967692179
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,57,218.25,0,25.02105288842,-0.07445674586526273,-0.5442530993571418,-0.44458609728368853,-0.02396397615964646,0.02050153307311546,-0.008480172638770458,0.003954665892709205,0.07973472737503091,0.06992019482911391,0.051312106494784106,0.031242617132879194,0.01762501991684911,0.021341212023924812,0.005603886032565891
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,56,232.5,0,26.082061517,-0.5442530993571473,-0.2926768613372559,0.45334874610413634,0.356380095424538,0.2263329491742544,0.17549020834223136,0.22962122569469454,0.1676370687340068,0.11730661266729535,0.07467881762449742,-0.03485090840537337,0.019302345353987404,0.022172802108523924,0.005748499460763171
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,55,239.5,0,29.8918332125,-0.2926768613372592,1.309384210526092,0.6889050737408611,0.34289353307189496,0.20346347775330162,0.27136776208884295,0.1707907405296209,0.10490260128036953,0.05536309229322066,-0.06949488816786792,0.026246760481211728,0.015223872557809482,0.020693292879319983,0.00394810493956798
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,54,244.6,0,31.38448520532,1.3093842105261047,-0.7135062208330064,-0.8747306939732494,-0.2922611070611724,0.11992855036654926,0.05420222141359423,0.008514037941510828,-0.022720985132783915,-0.14230171361879457,-0.010847417340854591,0.04246461538977772,0.007893182057859521,0.017984093532051323,0.0010971000606448972
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,53,249.2,0,25.3613178369,-0.7135062208329868,-1.1939817904174956,-0.0208284511332424,0.31724785743843953,0.15107036945802302,0.06743797888625798,0.013393438278044824,-0.1361100993811566,0.00906012305088353,0.06355375517885252,0.08126648753138098,0.009121800825457342,0.018835635280854343,0.0011995774831332733
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,52,251.685,0,27.13438079567,-1.193981790417528,0.3135012159585994,0.4912079972009415,0.2134749689103338,0.09362434635616058,0.02077671945245074,-0.1564850305221566,0.015347697436977076,0.07490289851011551,0.09259912093096433,0.11482518954744853,0.007356879405882295,0.018530484356269965,2.500284293580725e-4
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,51,253.17,0,28.90744375444,0.31350121595860136,0.603295645588287,0.11610293157506896,-0.0185274002728672,-0.07338548810546776,-0.25601786131214904,-0.009584571780372118,0.06676198719468882,0.08882748050705294,0.11495639595431519,0.10843686292566103,0.001244914426113114,0.016722269083172155,-0.002060544475644239
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,50,257.035,0,27.69576155476,0.6032956455883056,-0.5244892668539282,-0.38905889258261767,-0.26461568090953347,-0.4021133237359253,-0.026856494435208097,0.07047234461356222,0.09597276816509616,0.12554292154552918,0.11609271069990983,0.13197155674541616,-0.003916738239134195,0.015523328892239237,-0.003954891498253803
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,49,262.5,0,24.39875085162,-0.5244892668539343,-0.20943765822777405,-0.14368809386598588,-0.4103425301392139,0.0579241841751803,0.15096935762573577,0.16442835334469963,0.18743240211543344,0.1651939568708196,0.17377140828736154,0.12934403223902669,-0.0021209502009019773,0.017058382047685117,-0.003687996426513783
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,48,266.95,0,26.73272808912,-0.20943765822777594,-0.10387863118857198,-0.48506403841571116,0.13715405650150428,0.22834570059727075,0.22802515247199695,0.2443015870324343,0.20609973076896096,0.2071202893219561,0.14693580245276683,0.08985044908765102,-0.006355873255217398,0.016510533067173216,-0.005276855083608206
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,47,270.55,0,27.48670365874,-0.10387863118857164,-0.6743142454696626,0.32016825587524506,0.38510202118758935,0.3444385887857409,0.3405893920170568,0.26601206526125065,0.2505612200810823,0.163108068405595,0.08906920739290186,0.047777759314530654,-0.014808659426316614,0.014896519038774491,-0.007923097777308583
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,46,275.8,0,28.03206647248,-0.6743142454696748,1.447698438281458,1.0070285058950494,0.6916180995724801,0.5701720436389651,0.37049080885063945,0.30811820225805087,0.1699651036763871,0.07362391169199335,0.02935128957551323,-0.025494537111441323,-0.028742052756020046,0.012057440277765438,-0.011730620206590932
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,45,284.7,0,34.03346325716,1.4476984382814735,0.01818793410908964,-0.07235278029883795,0.08067961365182572,-0.012740606777061647,0.08351813409864026,-0.008447356275317579,-0.056225058540783586,-0.0597596413690924,-0.09454610084594778,-0.09130085206254447,-0.07061320429366344,3.845995828863232e-4,-0.022638401684741707
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,44,292.8,0,22.30710590708,0.018187934109091114,-0.17183189276097321,0.15857364450516453,-0.025064721853271126,0.10734394292896333,-0.01549460213599173,-0.06864559321573109,-0.06795508030847218,-0.10408082614337612,-0.09813699427833848,-0.07438509697230572,-0.07438509697230572,0.002526136841404264,-0.022531084677790685
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,43,297.2,0,22.227078997,-0.1718318927609729,0.4944291010765288,-0.04178908546733827,0.1437377455776994,-0.025386941240817473,-0.08400801864810108,-0.07707276734524185,-0.11465398650956396,-0.10535806555463009,-0.07795377568558332,-0.04103282539112759,-0.07795377568558332,0.0054895353342768695,-0.022163830553449296
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,42,301.3,0,22.93158975732,0.4944291010765497,-0.378182974786082,0.1249033435811496,-0.08331884147094441,-0.12662229256959248,-0.1000777577192548,-0.1352955305982167,-0.11924728226621513,-0.08595989021990406,-0.043889847143605436,-0.05926472779120416,-0.08595989021990406,0.008220247831933654,-0.02256696839045995
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,41,305.35,0,20.92915189796,-0.37818297478608637,0.4437977336370341,-0.06706120086427633,-0.13426134297586018,-0.09753834710070071,-0.14057640370898866,-0.1202547698855696,-0.08166985038092575,-0.03425170593800438,-0.05329826642006509,-0.048966612552679784,-0.08166985038092575,0.016667936948828795,-0.019561416322574545
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,40,311.1,0,23.10370400298,0.44379773363704855,-0.5997265904458543,-0.2901536976107863,-0.14902687648293497,-0.18154948970320087,-0.14321289374446533,-0.09156896055571097,-0.03360842322633319,-0.056329819709258926,-0.05074116369165604,-0.04632998256785788,-0.09156896055571097,0.02327628010720171,-0.019393907163355442
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,39,319.2,0,19.50894236052,-0.5997265904458585,-0.10906159165446877,-0.03712479908391094,-0.13358419004376434,-0.10195349819869123,-0.04754220688721672,0.01635454850656088,-0.021134132751110597,-0.02050977941295129,-0.01958359726706147,-0.019705937635940227,-0.04754220688721672,0.04514075198521594,-0.01033749114760961
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,38,327.05,0,24.21679609552,-0.10906159165446866,0.019833240855714508,-0.16875006736033069,-0.10604630056511714,-0.028226970738344456,0.05540372702543851,-0.004632986338167911,-0.00736885138949638,-0.008462765107573642,-0.010321853566546843,0.0043247735491011565,-0.028226970738344456,0.060838291996720785,-0.009551212804396397
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,37,338.8,0,25.49826979746,0.01983324085571438,-0.3823748424156824,-0.1320856127014258,0.005108074053098831,0.1265622782096264,0.014127424245448902,0.005003731662035855,8.306683200159257e-4,-0.003388423600416015,0.014863493823552855,0.012809872391836829,0.005108074053098831,0.07767538588882629,-0.012205828034912197
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,36,352.8,0,25.22060442548,-0.38237484241568886,0.14231786173613345,0.24878750330805838,0.37601641984107775,0.08759165546807642,0.04758252618210789,0.030471890391958342,0.018169751881401835,0.038961290237952015,0.03334256045662802,0.05359764073669556,0.24878750330805838,0.10168330059720915,-0.014477008882890215
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,35,365.55,0,30.09588366628,0.14231786173613623,0.4370309437599937,0.6210044484984767,-0.053793590992686345,-0.049189986611231404,-0.0429671051539433,-0.0409106648940161,-0.002393338167941349,-0.0041791541031842745,0.026149643502747056,0.03595864442986937,0.4370309437599937,0.09687741032909233,-0.03643632482187788
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,34,377.45,0,28.40230111162,0.4370309437600079,0.9259402252075334,-0.4265323167016424,-0.21703886639538766,-0.15134967512873201,-0.1187337024726678,-0.054596180349299556,-0.04973875433023393,-0.006381755657456482,0.009421868870406379,0.01171159021947702,NA,0.09344658758280915,-0.057914309929196967
Mollusca,Gastropoda,Euomphalina,Oriostomatidae,Dohmella,33,385.2,0,25.01531129748,0.9259402252075484,-1.0140115657326625,-0.376779485059898,-0.23006709896306185,-0.162585058764384,-0.06936386394268211,-0.06090617041095426,-0.0032875101068255306,0.01688412888062183,0.018905953456111152,0.06447748030253247,NA,0.11557475141053655,-0.07084227166996529
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,94,1.29985,1,22.0383941640412,-0.659202117329562,0.33371983761335144,0.19685932882299906,0.1619029942138862,0.12726461768669037,0.13668632007296208,0.11893605486016193,0.05811903759265997,7.763904832322467e-4,-0.09820704538469643,-0.08003420504375483,-0.033869869199257364,-0.14118109103389354,-0.00981350397222011
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,93,3.9605,0,23.7923002775141,0.33371983761335383,0.08680393564986273,0.10754213910150875,0.08703112564338987,0.11510337943557467,0.0988394137670447,0.027050715519245174,-0.03730372110936539,-0.14884831634072745,-0.11545671803941254,-0.07177317785832589,-0.050878291806042045,-0.15912472945312267,-0.010085437461450046
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,92,8.4765,0,22.2852214908522,0.08680393564986462,0.12642869859796657,0.08085265524403969,0.12483166755384478,0.09874551204071429,0.002602920706365343,-0.07554601705447662,-0.2068775975045344,-0.1503062166388884,-0.09032567705187011,-0.06219205530362001,-0.06219205530362001,-0.17519195979929544,-0.009745042626211602
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,91,13.795,0,21.8235547590984,0.12642869859796757,0.038847215666446305,0.13854157681584328,0.09239762424880117,-0.04505781528367333,-0.13968301472370484,-0.2927914035580671,-0.19440448362841006,-0.11010539118728126,-0.0722353485897747,-0.055261414052908096,-0.0722353485897747,-0.19158818627844929,-0.00913585768648103
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,90,19.5,0,21.102279033597,0.038847215666447166,0.2539306817681679,0.09659382350278105,-0.13016854116378082,-0.2403107205688831,-0.41104673680854453,-0.23990618579386644,-0.12230184835381229,-0.07346523254027557,-0.05293029068235384,-0.13823382269411044,-0.07346523254027557,-0.20549580401248452,-0.00809412080966405
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,89,25.565,0,20.86667067058,0.25393068176816974,-0.08162251722852583,-0.39713900488408116,-0.4340836752258449,-0.5733753566005608,-0.2823536868530995,-0.12306866405402882,-0.06350074834163875,-0.041675828575649256,-0.14384048804093721,-0.18848170595508634,-0.06350074834163875,-0.21666337167044092,-0.006780160814492081
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,88,31,0,19.48655741517,-0.08162251722852465,-0.8619725741798904,-0.5760681387528608,-0.6817522729357256,-0.25195119921956594,-0.06292208467708538,-0.005924585276435298,0.0036076015141644955,-0.1274451015927768,-0.18170890496380873,-0.21658043213513745,-0.005924585276435298,-0.21508113117620178,-0.004577271553830876
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,87,35.95,0,19.8905888754512,-0.8619725741798937,-0.3793710736540822,-0.6741597946427392,-0.12341930348081354,0.07062196262048817,0.10414352433598476,0.0810563889810057,-0.09526439787438391,-0.1643098547082315,-0.20716955792268615,-0.20679035576984894,0.10414352433598476,-0.20679035576984894,-0.0022451425384291948
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,86,39.65,0,23.0798873999168,-0.37937107365408296,-0.846119881886123,0.06334654317347792,0.2607906683432579,0.2436356335837401,0.16053913047719015,-0.08566948354169784,-0.17192186880086227,-0.22234102984752915,-0.21945596672729697,-0.15957598711371215,0.2436356335837401,-0.21945596672729697,-0.001301985144624723
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,85,44.55,0,24.9388056608218,-0.8461198818861234,1.0527383247369264,0.841953373314407,0.5429390709252615,0.2695240413714809,-0.1063820095984059,-0.21342162788599536,-0.26973273805416453,-0.25734548332434654,-0.17448683811831758,-0.021333516002116137,0.5429390709252615,-0.25734548332434654,-0.0013037657829072578
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,84,51.9,0,31.1577867926848,1.0527383247369293,0.5183672916749996,0.16658012401209546,1.1111368399324824e-4,-0.3914968891085761,-0.45786283064224936,-0.4801597372439352,-0.4213106116820398,-0.2750657770344826,-0.060140639470462,0.01758921713698888,0.16658012401209546,-0.4213106116820398,-0.005161380440670694
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,83,58.8,0,23.893892352,0.5183672916750027,-0.16305147702381068,-0.1397676934331028,-0.5914923878783187,-0.624955715462816,-0.617988253513728,-0.5117126284523317,-0.3012533309885136,-0.032948339746887066,0.0506742543897661,0.09916940349305205,-0.16305147702381068,-0.5117126284523317,-0.004875552934797574
Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Dolicholatirus,82,63.8,0,21.302055893625,-0.1630514770238094,-0.1280349036363639,-0.7857043673618458,-0.7770239208907082,-0.7292490052511083,-0.5496865596301251,-0.25415791121675996,0.06325963596470417,0.13453058266904835,0.1742368540587427,0.1824302483072125,NA,-0.5496865596301251,-0.002726310142577505
